Reading Airport file from airports.txt
There were 5740 Airports with IATA code
Reading Routes file from routes.txt
There were 68292 Routes with IATA code
Airport: [WTA] Tambohorano Airport, Madagascar
Airport: [TVA] Morafenobe Airport, Madagascar
Airport: [MXT] Maintirano Airport, Madagascar
Airport: [JVA] Ankavandra Airport, Madagascar
Airport: [WAQ] Antsalova Airport, Madagascar
Airport: [YVA] Iconi Airport, Comoros
Airport: [DIS] Loubomo Airport, Congo (Brazzaville)
Airport: [TLD] Limpopo Valley Airport, Botswana
Airport: [SWX] Shakawe Airport, Botswana
Airport: [ORP] Orapa Airport, Botswana
Airport: [GNZ] Ghanzi Airport, Botswana
Airport: [MBD] Mmabatho International Airport, South Africa
Airport: [AAM] Malamala Airport, South Africa
Airport: [QRA] Rand Airport, South Africa
Airport: [VTS] Ventspils International Airport, Latvia
Airport: [HIL] Shilavo Airport, Ethiopia
Airport: [SQO] Storuman Airport, Sweden
Airport: [TYF] Torsby Airport, Sweden
Airport: [HFS] Hagfors Airport, Sweden
Airport: [VRY] Værøy Heliport, Norway
Airport: [CNL] Sindal Airport, Denmark
Airport: [HLY] Anglesey Airport, United Kingdom
Airport: [PZE] Penzance Heliport, United Kingdom
Airport: [LWK] Lerwick / Tingwall Airport, United Kingdom
Airport: [FIE] Fair Isle Airport, United Kingdom
Airport: [NQT] Nottingham Airport, United Kingdom
Airport: [SJY] Seinäjoki Airport, Finland
Airport: [HGL] Helgoland-Düne Airport, Germany
Airport: [HEI] Heide-Büsum Airport, Germany
Airport: [ZWL] Wollaston Lake Airport, Canada
Airport: [ZTM] Shamattawa Airport, Canada
Airport: [ZJN] Swan River Airport, Canada
Airport: [ZGI] Gods River Airport, Canada
Airport: [ZFD] Fond-Du-Lac Airport, Canada
Airport: [ILF] Ilford Airport, Canada
Airport: [ZAC] York Landing Airport, Canada
Airport: [YST] St. Theresa Point Airport, Canada
Airport: [YSF] Stony Rapids Airport, Canada
Airport: [YQN] Nakina Airport, Canada
Airport: [YOH] Oxford House Airport, Canada
Airport: [YNL] Points North Landing Airport, Canada
Airport: [YNE] Norway House Airport, Canada
Airport: [YIV] Island Lake Airport, Canada
Airport: [YHC] Vancouver Harbour Water Airport, Canada
Airport: [YGO] Gods Lake Narrows Airport, Canada
Airport: [YGB] Texada Gillies Bay Airport, Canada
Airport: [YRF] Cartwright Airport, Canada
Airport: [YBE] Uranium City Airport, Canada
Airport: [YCK] Colville Lake Airport, Canada
Airport: [YWS] Whistler/Green Lake Water Aerodrome, Canada
Airport: [PND] Punta Gorda Airport, Belize
Airport: [VPN] Vopnafjörður Airport, Iceland
Airport: [THO] Thorshofn Airport, Iceland
Airport: [GRY] Grímsey Airport, Iceland
Airport: [JGO] Qeqertarsuaq Heliport, Greenland
Airport: [KMA] Kerema Airport, Papua New Guinea
Airport: [KRI] Kikori Airport, Papua New Guinea
Airport: [CMU] Chimbu Airport, Papua New Guinea
Airport: [MNY] Mono Airport, Solomon Islands
Airport: [GZO] Nusatupe Airport, Solomon Islands
Airport: [MBU] Babanakira Airport, Solomon Islands
Airport: [KXK] Komsomolsk-on-Amur Airport, Russia
Airport: [OYG] Moyo Airport, Uganda
Airport: [CNN] Chulman, Russia
Airport: [UNI] Union Island International Airport, Saint Vincent and the Grenadines
Airport: [BQU] J F Mitchell Airport, Saint Vincent and the Grenadines
Airport: [BBR] Baillif Airport, Guadeloupe
Airport: [DSD] La Désirade Airport, Guadeloupe
Airport: [MDO] El Jaguel / Punta del Este Airport, Uruguay
Airport: [LHC] Caballococha Airport, Peru
Airport: [SRJ] Capitán Av. German Quiroga G. Airport, Bolivia
Airport: [GLJ] La Jagua Airport, Colombia
Airport: [CRC] Santa Ana Airport, Colombia
Airport: [PSY] Stanley Airport, Falkland Islands
Airport: [SOD] Sorocaba Airport, Brazil
Airport: [ESR] Ricardo García Posada Airport, Chile
Airport: [NEC] Necochea Airport, Argentina
Airport: [ING] Lago Argentino Airport, Argentina
Airport: [SFE] San Fernando Airport, Philippines
Airport: [TDG] Tandag Airport, Philippines
Airport: [SFS] Subic Bay International Airport, Philippines
Airport: [OHO] Okhotsk Airport, Russia
Airport: [UJE] Ujae Atoll Airport, Marshall Islands
Airport: [MPW] Mariupol International Airport, Ukraine
Airport: [RWN] Rivne International Airport, Ukraine
Airport: [AMV] Amderma Airport, Russia
Airport: [MVQ] Mogilev Airport, Belarus
Airport: [EIE] Yeniseysk Airport, Russia
Airport: [KYZ] Kyzyl Airport, Russia
Airport: [HTG] Khatanga Airport, Russia
Airport: [NAL] Nalchik Airport, Russia
Airport: [WKK] Aleknagik Airport, United States
Airport: [BKX] Brookings Regional Airport, United States
Airport: [BLF] Mercer County Airport, United States
Airport: [IFP] Laughlin-Bullhead Intl, United States
Airport: [LPS] Lopez Island Airport, United States
Airport: [NYA] Nyagan Airport, Russia
Airport: [RAT] Raduzhny Airport, Russia
Airport: [NFG] Nefteyugansk Airport, Russia
Airport: [KRO] Kurgan Airport, Russia
Airport: [RYB] Staroselye Airport, Russia
Airport: [URS] Kursk East Airport, Russia
Airport: [LPK] Lipetsk Airport, Russia
Airport: [JOK] Yoshkar-Ola Airport, Russia
Airport: [BWO] Balakovo Airport, Russia
Airport: [KCT] Koggala Airport, Sri Lanka
Airport: [WRZ] Wirawila Airport, Sri Lanka
Airport: [BBM] Battambang Airport, Cambodia
Airport: [TEZ] Tezpur Airport, India
Airport: [BZL] Barisal Airport, Bangladesh
Airport: [OUI] Ban Huoeisay Airport, Laos
Airport: [KON] Kontum Airport, Vietnam
Airport: [MEY] Meghauli Airport, Nepal
Airport: [LIW] Loikaw Airport, Burma
Airport: [MNU] Mawlamyine Airport, Burma
Airport: [BSX] Pathein Airport, Burma
Airport: [PKK] Pakhokku Airport, Burma
Airport: [SWQ] Sumbawa Besar Airport, Indonesia
Airport: [BUI] Bokondini Airport, Indonesia
Airport: [SEH] Senggeh Airport, Indonesia
Airport: [TJS] Tanjung Harapan Airport, Indonesia
Airport: [TJG] Warukin Airport, Indonesia
Airport: [SMQ] Sampit(Hasan) Airport, Indonesia
Airport: [ARD] Mali Airport, Indonesia
Airport: [BLG] Belaga Airport, Malaysia
Airport: [TMG] Tomanggong Airport, Malaysia
Airport: [HLP] Halim Perdanakusuma International Airport, Indonesia
Airport: [SQG] Susilo Airport, Indonesia
Airport: [PDO] Pendopo Airport, Indonesia
Airport: [LBW] Long Bawan Airport, Indonesia
Airport: [NNX] Nunukan Airport, Indonesia
Airport: [GYL] Argyle Airport, Australia
Airport: [BDD] Badu Island Airport, Australia
Airport: [BRK] Bourke Airport, Australia
Airport: [GIC] Boigu Airport, Australia
Airport: [OKY] Oakey Airport, Australia
Airport: [BLT] Blackwater Airport, Australia
Airport: [CVQ] Carnarvon Airport, Australia
Airport: [CNC] Coconut Island Airport, Australia
Airport: [CTN] Cooktown Airport, Australia
Airport: [CNB] Coonamble Airport, Australia
Airport: [NLF] Darnley Island Airport, Australia
Airport: [HOK] Hooker Creek Airport, Australia
Airport: [KAX] Kalbarri Airport, Australia
Airport: [KFG] Kalkgurung Airport, Australia
Airport: [KRB] Karumba Airport, Australia
Airport: [KUG] Kubin Airport, Australia
Airport: [LNO] Leonora Airport, Australia
Airport: [LEL] Lake Evella Airport, Australia
Airport: [LHG] Lightning Ridge Airport, Australia
Airport: [LER] Leinster Airport, Australia
Airport: [LVO] Laverton Airport, Australia
Airport: [UBB] Mabuiag Island Airport, Australia
Airport: [MKR] Meekatharra Airport, Australia
Airport: [MMG] Mount Magnet Airport, Australia
Airport: [MYI] Murray Island Airport, Australia
Airport: [MBH] Maryborough Airport, Australia
Airport: [PMK] Palm Island Airport, Australia
Airport: [RAM] Ramingining Airport, Australia
Airport: [MJK] Shark Bay Airport, Australia
Airport: [SBR] Saibai Island Airport, Australia
Airport: [SRN] Strahan Airport, Australia
Airport: [TCA] Tennant Creek Airport, Australia
Airport: [VCD] Victoria River Downs Airport, Australia
Airport: [SYU] Warraber Island Airport, Australia
Airport: [WUN] Wiluna Airport, Australia
Airport: [WOL] Wollongong Airport, Australia
Airport: [OKR] Yorke Island Airport, Australia
Airport: [XMY] Yam Island Airport, Australia
Airport: [AKA] Ankang Airport, China
Airport: [HZG] Hanzhong Airport, China
Airport: [AVK] Arvaikheer Airport, Mongolia
Airport: [IQM] Qiemo Airport, China
Airport: [WME] Mount Keith, Australia
Airport: [LRV] Gran Roque Airport, Venezuela
Airport: [IOR] Inishmore Airport, Ireland
Airport: [NNR] Connemara Regional Airport, Ireland
Airport: [GTI] Guettin MecklenburgVorpommern Germany, Germany
Airport: [NBB] Berezovo, Russia
Airport: [ORH] Worcester Regional Airport, United States
Airport: [ZVE] New Haven Rail Station, United States
Airport: [XOZ] Doha Free Zone Airport, Qatar
Airport: [PWT] Bremerton National, United States
Airport: [SPW] Spencer Muni, United States
Airport: [JEF] Jefferson City Memorial Airport, United States
Airport: [UNT] Unst Airport, United Kingdom
Airport: [%u0] Magas, Russia
Airport: [SUI] Sukhumi Dranda, Georgia
Airport: [TBW] Tambow, Russia
Airport: [OBN] Oban Airport, United Kingdom
Airport: [CVF] Courchevel Airport, France
Airport: [FUL] Fullerton Municipal Airport, United States
Airport: [FWM] Fort William Heliport, United Kingdom
Airport: [JPU] La Defense Heliport, France
Airport: [RRA] Ronda Airport, Spain
Airport: [PME] Portsmouth Airport, United Kingdom
Airport: [DAQ] Daqing Saertu Airport, China
Airport: [QNC] Neuchatel Airport, Switzerland
Airport: [ZJI] Locarno Airport, Switzerland
Airport: [1OH] Fortman Airport, United States
Airport: [BN1] Bellona, Solomon Islands
Airport: [RIN] Ringi Cove Airport, Solomon Islands
Airport: [ARE] Antonio Juarbe Pol Airport, Puerto Rico
Airport: [AGE] Wangerooge Airport, Germany
Airport: [OSH] Wittman Regional Airport, United States
Airport: [TNL] Ternopol, Ukraine
Airport: [CEJ] Chernigov, Ukraine
Airport: [UKC] Lutsk, Ukraine
Airport: [BEH] Southwest Michigan Regional Airport, United States
Airport: [UES] Waukesha County Airport, United States
Airport: [NOA] Nowra Airport, Australia
Airport: [KTR] Tindal Airport, Australia
Airport: [10C] Galt Field Airport, United States
Airport: [X01] Everglades Airpark, United States
Airport: [MRQ] Marinduque Airport, Philippines
Airport: [HDM] Hamadan Airport, Iran
Airport: [LSS] Terre-de-Haut Airport, Guadeloupe
Airport: [YEI] Yenisehir Airport, Turkey
Airport: [CKZ] Canakkale Airport, Turkey
Airport: [BHG] Brus Laguna Airport, Honduras
Airport: [TOG] Togiak Airport, United States
Airport: [KNW] New Stuyahok Airport, United States
Airport: [SLV] Shimla Airport, India
Airport: [TBH] Romblon Airport, Philippines
Airport: [KPC] Port Clarence Coast Guard Station, United States
Airport: [OMC] Ormoc Airport, Philippines
Airport: [ELA] Naypyidaw, Burma
Airport: [ZXB] Jan Mayensfield, Norway
Airport: [HHA] Huanghua Intl, China
Airport: [OXR] Oxnard - Ventura County, United States
Airport: [KNC] Jinggangshan, China
Airport: [ZBP] Penn Station, United States
Airport: [ZYP] Penn Station, United States
Airport: [NIU] Niau, French Polynesia
Airport: [SCH] Stratton ANGB - Schenectady County Airpor, United States
Airport: [LGO] Langeoog Airport, Germany
Airport: [FNE] Fane Airport, Papua New Guinea
Airport: [ITK] Itokama Airport, Papua New Guinea
Airport: [ONB] Ononge Airport, Papua New Guinea
Airport: [TPI] Tapini Airport, Papua New Guinea
Airport: [AGL] Wanigela Airport, Papua New Guinea
Airport: [WTP] Woitape Airport, Papua New Guinea
Airport: [AWB] Awaba Airport, Papua New Guinea
Airport: [TFM] Telefomin Airport, Papua New Guinea
Airport: [NLP] Nelspruit Airport, South Africa
Airport: [CKC] Cherkassy, Ukraine
Airport: [UST] St. Augustine Airport, United States
Airport: [NLV] Mykolaiv International Airport, Ukraine
Airport: [RHP] Ramechhap, Nepal
Airport: [ISM] Kissimmee Gateway Airport, United States
Airport: [LCQ] Lake City Municipal Airport, United States
Airport: [LGU] Logan-Cache, United States
Airport: [BMC] Brigham City, United States
Airport: [MLD] Malad City, United States
Airport: [GSS] Sabi Sabi Airport, South Africa
Airport: [ZFV] Philadelphia 30th St Station, United States
Airport: [BWD] KBWD, United States
Airport: [LXY] Mexia - Limestone County Airport, United States
Airport: [ERV] Kerrville Municipal Airport, United States
Airport: [GED] Sussex Co, United States
Airport: [ZSW] Seal Cove Seaplane Base, Canada
Airport: [GBN] Great Bend Municipal, United States
Airport: [SUS] Spirit Of St Louis, United States
Airport: [LYU] Ely Municipal, United States
Airport: [EGV] Eagle River, United States
Airport: [ARV] Lakeland, United States
Airport: [IKV] Ankeny Regl Airport, United States
Airport: [YBV] Berens River, Canada
Airport: [NGP] Corpus Christi NAS, United States
Airport: [YPI] Seaplane Base, Canada
Airport: [AVX] Avalon, United States
Airport: [MHV] Mojave, United States
Airport: [ZIN] Air Base, Switzerland
Airport: [INQ] Inisheer, Ireland
Airport: [SWT] Strezhevoy, Russia
Airport: [HUT] Hutchinson Municipal Airport, United States
Airport: [BPM] Bagram AFB, Afghanistan
Airport: [EGA] Eagle County Airport, United States
Airport: [STJ] Rosecrans Mem, United States
Airport: [ZRT] Hartford Union Station, United States
Airport: [ZTF] Stamford Amtrak Station, United States
Airport: [ZRP] Newark Penn Station, United States
Airport: [NDZ] Cuxhaven Airport, Germany
Airport: [VOK] Volk Fld, United States
Airport: [BFT] BFT County Airport, United States
Airport: [UAB] Adana-Incirlik Airbase, Turkey
Airport: [SIA] Xi\\'An Xiguan, China
Airport: [TOA] Zamperini Field Airport, United States
Airport: [JGC] Grand Canyon Heliport, United States
Airport: [WFK] Northern Aroostook Regional Airport, United States
Airport: [SME] Lake Cumberland Regional Airport, United States
Airport: [MTH] Florida Keys Marathon Airport, United States
Airport: [ELY] Ely Airport, United States
Airport: [SRR] Sierra Blanca Regional Airport, United States
Airport: [MYL] McCall Municipal Airport, United States
Airport: [SMN] Lemhi County Airport, United States
Airport: [OTS] Anacortes Airport, United States
Airport: [AST] Astoria Regional Airport, United States
Airport: [ONP] Newport Municipal Airport, United States
Airport: [UUK] Ugnu-Kuparuk Airport, United States
Airport: [KEK] Ekwok Airport, United States
Airport: [KGK] Koliganek Airport, United States
Airport: [KMO] Manokotak Airport, United States
Airport: [TWA] Twin Hills Airport, United States
Airport: [EAA] Eagle Airport, United States
Airport: [LIV] Livingood Airport, United States
Airport: [WBQ] Beaver Airport, United States
Airport: [KBC] Birch Creek Airport, United States
Airport: [CYR] Laguna de Los Patos International Airport, Uruguay
Airport: [AYK] Arkalyk Airport, Kazakhstan
Airport: [CYM] Chatham Seaplane Base, United States
Airport: [FNR] Funter Bay Seaplane Base, United States
Airport: [AFE] Kake Airport, United States
Airport: [WHD] Hyder Seaplane Base, United States
Airport: [KCL] Chignik Lagoon Airport, United States
Airport: [KBW] Chignik Bay Seaplane Base, United States
Airport: [ALZ] Alitak Seaplane Base, United States
Airport: [KMY] Moser Bay Seaplane Base, United States
Airport: [KOY] Olga Bay Seaplane Base, United States
Airport: [KPR] Port Williams Seaplane Base, United States
Airport: [SYB] Seal Bay Seaplane Base, United States
Airport: [WSJ] San Juan - Uganik Seaplane Base, United States
Airport: [KWP] West Point Village Seaplane Base, United States
Airport: [CIL] Council Airport, United States
Airport: [ICY] Icy Bay Airport, United States
Airport: [CYT] Yakataga Airport, United States
Airport: [NNL] Nondalton Airport, United States
Airport: [PDB] Pedro Bay Airport, United States
Airport: [APZ] ZAPALA, Argentina
Airport: [RDS] Rincon de los Sauces, Argentina
Airport: [OLN] Colonia Sarmiento, Argentina
Airport: [RYO] Rio Turbio, Argentina
Airport: [PNT] Puerto Natales, Chile
Airport: [CVI] Caleta Olivia, Argentina
Airport: [SGV] Sierra Grande, Argentina
Airport: [IGB] Ingeniero Jacobacci, Argentina
Airport: [ELX] El Chalten, Argentina
Airport: [NCN] Chenega Bay Airport, United States
Airport: [CZN] Chisana Airport, United States
Airport: [6K8] Tok Junction Airport, United States
Airport: [AQC] Klawock Seaplane Base, United States
Airport: [MHM] Minchumina Airport, United States
Airport: [TEK] Tatitlek Airport, United States
Airport: [WFB] Ketchikan harbor Seaplane Base, United States
Airport: [YXK] Rimouski Airport, Canada
Airport: [XTL] Tadoule Lake Airport, Canada
Airport: [XLB] Lac Brochet Airport, Canada
Airport: [XSI] South Indian Lake Airport, Canada
Airport: [YBT] Brochet Airport, Canada
Airport: [ZGR] Little Grand Rapids Airport, Canada
Airport: [YCR] Cross Lake - Charlie Sinclair Memorial Airport, Canada
Airport: [YRS] Red Sucker Lake Airport, Canada
Airport: [YBY] Bonnyville Airport, Canada
Airport: [XQU] Qualicum Beach Airport, Canada
Airport: [YJM] Fort St. James - Perison Airport, Canada
Airport: [YDT] Boundary Bay Airport, Canada
Airport: [YHS] Sechelt Aerodrome, Canada
Airport: [PVP] Palo Verde Airport, Mexico
Airport: [ZYR] Brussels Gare du Midi, Belgium
Airport: [BGK] Big Creek Airport, Belize
Airport: [PLJ] Placencia Airport, Belize
Airport: [SJX] Sartaneja Airport, Belize
Airport: [RNI] Corn Island Airport, Nicaragua
Airport: [BZA] Bonanza Airport, Nicaragua
Airport: [RFS] Rosita Airport, Nicaragua
Airport: [SIU] Siuna Airport, Nicaragua
Airport: [WSP] Waspam Airport, Nicaragua
Airport: [RIK] Carrillo Airport, Costa Rica
Airport: [FUS] Fussen, Germany
Airport: [COZ] Constanza Airport, Dominican Republic
Airport: [NEG] Negril Aerodrome, Jamaica
Airport: [EBO] Bochum Railway, Germany
Airport: [KFB] Fliegerhost , Germany
Airport: [ZMU] Munich Railway, Germany
Airport: [ZAQ] Nuernberg Railway, Germany
Airport: [RVR] Jose Aponte de la Torre Airport, Puerto Rico
Airport: [RLO] Aeropuerto Internacional Valle del Conlara, Argentina
Airport: [ARR] Alto Rio Senguer Airport, Argentina
Airport: [JSM] Jose de San Martin Airport, Argentina
Airport: [ZAU] Augsburg Railway, Germany
Airport: [ZMA] Mannheim Railway, Germany
Airport: [ZES] Essen Railway, Germany
Airport: [ABF] Abaiang Atoll Airport, Kiribati
Airport: [CPS] St. Louis Downtown Airport, United States
Airport: [ABN] Albina Airstrip, Suriname
Airport: [BTO] Botopassi Airstrip, Suriname
Airport: [DOE] Djoemoe Airstrip, Suriname
Airport: [DRJ] Drietabbetje Airstrip, Suriname
Airport: [ICK] Majoor Henry Fernandes Airport, Suriname
Airport: [OEM] Vincent Fayks Airport, Suriname
Airport: [SMZ] Stoelmans Eiland Airstrip, Suriname
Airport: [TOT] Totness Airstrip, Suriname
Airport: [AGI] Wageningen Airstrip, Suriname
Airport: [KIA] Kaieteur International Airport, Guyana
Airport: [CSC] Codela Airport, Costa Rica
Airport: [ORJ] Orinduik Airport, Guyana
Airport: [NAI] Annai Airport, Guyana
Airport: [IMB] Imbaimadai Airport, Guyana
Airport: [KAR] Kamarang Airport, Guyana
Airport: [USI] Mabaruma Airport, Guyana
Airport: [MHA] Mahdia Airport, Guyana
Airport: [PJC] Dr. Augusto Roberto Fuster International Airport, Paraguay
Airport: [ACD] Alcides Fernandez Airport, Colombia
Airport: [EBG] El Bagre Airport, Colombia
Airport: [CAQ] Juan H. White, Colombia
Airport: [COG] Mandinga Airport, Colombia
Airport: [TLU] Golfo de Morrosquillo Airport, Colombia
Airport: [SFK] Soure Airport, Brazil
Airport: [STZ] Confresa Airport, Brazil
Airport: [NVP] Novo Aripuana Airport, Brazil
Airport: [LVR] Bom Futuro Airport, Brazil
Airport: [FRC] Franca Airport, Brazil
Airport: [LBR] Labrea Airport, Brazil
Airport: [ZXE] Edinburgh Waverly Station, United Kingdom
Airport: [DMT] Diamantino Airport, Brazil
Airport: [QDJ] Tsletsi Airport, Algeria
Airport: [LBZ] Lucapa Airport, Angola
Airport: [KNP] Kapanda Airport, Angola
Airport: [AMC] Am Timan Airport, Chad
Airport: [GSQ] Sharq Al-Owainat Airport, Egypt
Airport: [MRB] Eastern WV Regional Airport, United States
Airport: [AWA] Awasa Airport, Ethiopia
Airport: [MKS] Mekane Salam Airport, Ethiopia
Airport: [DBM] Debre Marqos, Ethiopia
Airport: [DBT] Debre Tabor Airport, Ethiopia
Airport: [QHR] Harar Meda Airport, Ethiopia
Airport: [GOB] Robe Airport, Ethiopia
Airport: [MYB] Mayumba Airport, Gabon
Airport: [RBX] Rumbek Airport, Sudan
Airport: [CPA] Cape Palmas Airport, Liberia
Airport: [AMY] Ambatomainty Airport, Madagascar
Airport: [UKY] Kyoto, Japan
Airport: [BZB] Bazaruto Island Airport, Mozambique
Airport: [BCW] Benguera Island Airport, Mozambique
Airport: [IBL] Indigo Bay Lodge Airport, Mozambique
Airport: [MAX] Ouro Sogui Airport, Senegal
Airport: [BDI] Bird Island Airport, Seychelles
Airport: [WHF] Wadi Halfa Airport, Sudan
Airport: [PAF] Pakuba Airport, Uganda
Airport: [HUZ] Huizhou, China
Airport: [WPR] Aeropuerto Capitan Fuentes Martinez, Chile
Airport: [YMY] Central Railway Station, Canada
Airport: [YBZ] Union Station, Canada
Airport: [BIU] Bildudalur Airport, Iceland
Airport: [GJR] Gjogur Airport, Iceland
Airport: [SAK] Saudarkrokur, Iceland
Airport: [IIA] Inishmaan Aerodrome, Ireland
Airport: [TDK] Taldykorgan Airport, Kazakhstan
Airport: [XDB] Lille, France
Airport: [VGD] Vologda Airport, Russia
Airport: [HSK] Huesca-Pirineos Airport, Spain
Airport: [CQM] Ciudad Real Central Airport, Spain
Airport: [QYI] Hilversum Railway Station, Netherlands
Airport: [CSA] Colonsay Airport, United Kingdom
Airport: [COL] Coll Airport, United Kingdom
Airport: [RKH] Rock Hill York Co Bryant Airport, United States
Airport: [AGC] Allegheny County Airport, United States
Airport: [NZC] Cecil Field, United States
Airport: [FTY] Fulton County Airport Brown Field, United States
Airport: [TSO] Tresco Heliport, United Kingdom
Airport: [TII] Tarin Kowt Airport, Afghanistan
Airport: [ZAJ] Zaranj Airport, Afghanistan
Airport: [CCN] Chaghcharan Airport, Afghanistan
Airport: [XZM] Macau Ferry Pier, Macau
Airport: [60J] Ocean Isle Beach Airport, United States
Airport: [OSU] Ohio State University Airport, United States
Airport: [RSI] Rio Sidra, Panama
Airport: [ADS] Addison, United States
Airport: [DTS] Destin, United States
Airport: [RBN] Fort Jefferson, United States
Airport: [KHE] Chernobayevka Airport, Ukraine
Airport: [SZS] Ryans Creek Aerodrome, New Zealand
Airport: [YQI] Yarmouth Airport, Canada
Airport: [ISO] Kinston Regional Jetport, United States
Airport: [FFA] First Flight Airport, United States
Airport: [PLL] Ponta Pelada Airport, Brazil
Airport: [LTU] Latur Airport, India
Airport: [MWK] Matak Airport, Indonesia
Airport: [QFZ] Mainz Finthen, Germany
Airport: [QMZ] Mainz, Germany
Airport: [GWW] Berlin Gatow, Germany
Airport: [ZPQ] Rheine Bentlage, Germany
Airport: [OSB] Mosul International Airport, Iraq
Airport: [TJH] Tajima Airport, Japan
Airport: [AXJ] Amakusa Airfield, Japan
Airport: [KKX] Kikai Airport, Japan
Airport: [AGJ] Aguni Airport, Japan
Airport: [HAE] Haeju Airport, North Korea
Airport: [LAC] Layang Layang Airport, Malaysia
Airport: [UGA] Bulgan Airport, Mongolia
Airport: [BPR] Borongan Airport, Philippines
Airport: [LBX] Lubang Community Airport, Philippines
Airport: [BJT] Bentota Airport, Sri Lanka
Airport: [DIW] Dickwella Airport, Sri Lanka
Airport: [CMJ] Cimei Airport, Taiwan
Airport: [TAZ] Dasoguz Airport, Turkmenistan
Airport: [BWB] Barrow Island Airport, Australia
Airport: [MWB] Morawa Airport, Australia
Airport: [EXM] Exmouth Airport, Australia
Airport: [DRB] Derby Airport, Australia
Airport: [WGE] Walgett Airport, Australia
Airport: [BRT] Bathurst Island Airport, Australia
Airport: [DKI] Dunk Island Airport, Australia
Airport: [LZR] Lizard Island Airport, Australia
Airport: [HCQ] Halls Creek Airport, Australia
Airport: [FIZ] Fitzroy Crossing Airport, Australia
Airport: [SBS] Steamboat Springs Airport-Bob Adams Field, United States
Airport: [DTA] Delta Municipal Airport, United States
Airport: [RIF] Richfield Minicipal Airport, United States
Airport: [PUC] Carbon County Regional-Buck Davis Field, United States
Airport: [BXS] Borrego Valley Airport, United States
Airport: [HII] Lake Havasu City Airport, United States
Airport: [INW] Winslow-Lindbergh Regional Airport, United States
Airport: [DGL] Douglas Municipal Airport, United States
Airport: [MZK] Marakei Airport, Kiribati
Airport: [AEA] Abemama Atoll Airport, Kiribati
Airport: [AAK] Aranuka Airport, Kiribati
Airport: [KUC] Kuria Airport, Kiribati
Airport: [AIS] Arorae Island Airport, Kiribati
Airport: [TMN] Tamana Airport, Kiribati
Airport: [BEZ] Beru Island Airport, Kiribati
Airport: [NIG] Nikunau Airport, Kiribati
Airport: [BBG] Butaritari Atoll Airport, Kiribati
Airport: [MTK] Makin Airport, Kiribati
Airport: [MNK] Maiana Airport, Kiribati
Airport: [NON] Nonouti Airport, Kiribati
Airport: [TSU] Tabiteuea South Airport, Kiribati
Airport: [BOT] Bosset Airport, Papua New Guinea
Airport: [IMI] Ine Airport, Marshall Islands
Airport: [TIC] Tinak Airport, Marshall Islands
Airport: [EAL] Elenak Airport, Marshall Islands
Airport: [LML] Lae Airport, Marshall Islands
Airport: [AIC] Airok Airport, Marshall Islands
Airport: [EJT] Enejit Airport, Marshall Islands
Airport: [WTZ] Whitianga Airport, New Zealand
Airport: [KTF] Takaka Aerodrome, New Zealand
Airport: [C23] Peleliu Airfield, Palau
Airport: [AAU] Asau Airport, Samoa
Airport: [XYA] Yandina Airport, Solomon Islands
Airport: [BPF] Batuna Airport, Solomon Islands
Airport: [BOW] Bartow Municipal Airport, United States
Airport: [KMW] Sokerkino, Russia
Airport: [FTI] Fitiuta Airport, American Samoa
Airport: [OFU] Ofu Airport, American Samoa
Airport: [LVK] Livermore Municipal, United States
Airport: [MPI] MariposaYosemite, United States
Airport: [GFY] Grootfontein, Namibia
Airport: [BPU] Beppu Airport, Japan
Airport: [HRN] Heron Island, Australia
Airport: [LYT] Lady Elliot Island, Australia
Airport: [ORS] Orpheus Island, Australia
Airport: [QQP] Paddington Station, United Kingdom
Airport: [TRM] Jacqueline Cochran Regional Airport, United States
Airport: [SMO] Santa Monica Municipal Airport, United States
Airport: [UDD] Bermuda Dunes Airport, United States
Airport: [ZSY] Scottsdale Airport, United States
Airport: [OLM] Olympia Regional Airpor, United States
Airport: [DWA] Yolo County Airport, United States
Airport: [RIL] Garfield County Regional Airport, United States
Airport: [SAA] Shively Field Airport, United States
Airport: [PDK] Dekalb-Peachtree Airport, United States
Airport: [BMG] Monroe County Airport, United States
Airport: [SUA] Witham Field Airport, United States
Airport: [APC] Napa County Airport, United States
Airport: [SDM] Brown Field Municipal Airport, United States
Airport: [PHK] Pahokee Airport, United States
Airport: [KIE] Kineshma, Russia
Airport: [NEZ] Nezhitino, Russia
Airport: [MFT] Machu Pichu Airport, Peru
Airport: [SBD] San Bernardino International Airport, United States
Airport: [VAL] Valenca Airport, Brazil
Airport: [MVF] Dix Sept Rosado Airport, Brazil
Airport: [CAU] Caruaru Airport, Brazil
Airport: [AWK] Wake Island Afld, Wake Island
Airport: [QNV] Aeroclube de Nova Iguacu, Brazil
Airport: [XPG] Gare du Nord, France
Airport: [XGB] Gare Montparnasse, France
Airport: [XSH] Saint-Pierre-des-Corps, France
Airport: [SQL] San Carlos Airport, United States
Airport: [OSZ] Koszalin - Zegrze Pomorskie Airport, Poland
Airport: [LEY] Lelystad Airport, Netherlands
Airport: [RWI] Rocky Mount Wilson Regional Airport, United States
Airport: [SXQ] Soldotna Airport, United States
Airport: [SEE] Gillespie, United States
Airport: [STP] London St Pancras, United Kingdom
Airport: [ZYA] Amsterdam Centraal, Netherlands
Airport: [JMY] Mammy Yoko Heliport, Sierra Leone
